avg_monthly_spend,transaction_frequency,preferred_categories,churn_probability,customer_id,segment,signup_date
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000991,moderate_spender,2023-09-13 16:54:58.945589
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000992,risky,2023-12-26 16:54:58.945593
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000993,high_spender,2025-04-05 16:54:58.945597
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000994,high_spender,2025-01-01 16:54:58.945603
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000995,low_spender,2024-01-22 16:54:58.945608
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000996,risky,2024-12-20 16:54:58.945612
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000997,moderate_spender,2024-06-20 16:54:58.945616
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000998,low_spender,2024-12-06 16:54:58.945621
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000999,risky,2023-08-29 16:54:58.945625
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_001000,low_spender,2023-09-22 16:54:58.945631
